,0,1,2,3,4,5,6,7,8
32,            Business Intelligence Analyst 1,eXcell,3.9 out of 5 star rating,Sponsored,"
            The Business Intelligence (BI) Analyst role identifies business intelligence, reporting, and data analysis needs. Entry level-2 years of experience.",49 reviews,https://www.indeed.com//cmp/Excell/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Business+Intelligence+Analyst+1&amp;fromjk=cf8f9978505ce691&amp;jcid=00347ecfd5bc04ed,"Bellevue, WA 98004 (Downtown area)",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BTOZiIoHZD3kQqAsWFmbRNEV7B3R4z1vODUbkjvly5byZVy9ZKKCWltObTC4evuXnjNJ7sNQCFoF2QHVJWQw3v3TX7bNW0Aklrpt33PtXjDnz96Yd_xRd4rlhFr8qDgPp9Kgt1wTG8xETG7yP5NeOYmWL2m_UtUTUcPQlnSt6vAe76I8B_rm2TSjGv-4ZnQ2kJDEtNmVDpoKRk4PB0V0yaZ1O4frAqPoWjPS3FbXIR-fSlgJ9rrNblWmyHsDbJeOTnFYS2xYpBCWxtICnIsyJc4bl0k2qVtttj58EKGB19MK3aZdgjoU_L9hIiF1KQn48RpKIh3cYwGRuUbQlx6bEhNDtec9L8DIpmts_wQMMVuHKIqdD8ppgWL5mij6IZd9IDDXP56R6JpOeav33W096EClJhB5JWv6vB5qeUGVc57xoYtVN-lvy_fKGbMymERes0TROohWgYYlCEdjpnoCw3hP2RW39yr6Vjwsyhh2lr4rHhptHnL9YGIwZbjoPi198Gd60ekGjNwJGcTAE7pixIyGCWoZIZWhXmwVEd0rEbhVl-wrWkZHnsbgRmhaBcRGs-CLAyqp_56eYbt03iiLQ2fgaIXtQf_eIo-o9NtOGOMok1kJa78ROcbcyLqt5vcDHeViMJ0frTOTGhPAJSxx48&p=13&fvj=0&vjs=3
33,"            Business Analyst, Data Strategy and Reporting",Liberty Mutual Insurance,3.6 out of 5 star rating,Sponsored by Liberty Mutual,"
            Minimum of 3 to 5 years or more of relevant work experience. Experience with databases and the ability to manipulate and query large data sets required.","3,562 reviews",https://www.indeed.com//cmp/Liberty-Mutual/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Business+Analyst%2C+Data+Strategy+and+Reporting&amp;fromjk=c72c5dff75d26ff7&amp;jcid=f33a9750898d12d4,"Seattle, WA 98101 (Downtown area)",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D19kSVUiNzG2UWy1lRGehFMusHrHGUl8ru40ax50wmt70adJ5mjPT4xW75YB97Ri-8lOB3BvV3jFQ7Mn8TranDgY56kqg7PFw1Iuux12ljCTQ2uvMtXVU4otUFIXuoHFdZxx_pOguonbkQ6ZBFIHsePrjl6Ur22puVY1HGyrdLFpw7_qo8JeKzCDfM-ILAsoWrra7evrZgO9AyaBrzH4S9HtaUOlPuG2OUHJOy19WpWiA0m3BLopykx5cPvdLcvhLn4Vhk0zIf-w6UZhBfAQOkhSvcz9ORYcbG8aHVnlG4ERtAoVcLegkj2jGwm7yFHd_5j8hbn2JbeYAbPYPrteuEVrCkse8hCcPxqecNSAxA0ZUjr2ZRMNjmAgTOlqXb1HX9Rs3CQ2eE_mFHOTZPgKGRLSYUWV3Kdy9pSmobkxq46VsekGEPYDEvBvZukFj5rZYG846pNN6jwD-oRlGv5KPTEF8y_oomE9yT8g22M52HWPCnIrP1IWCclHv81B_KJ8oysqlLbyiuNIv4iLdDmc-GkZXscae3EQUClRvR6TfoHD_so6kkdkNCdXwuIeQ0BQyDQkPrD60juydFbbh39iSMmQaJ2umsTwKl5Fiyo7Va5dUHskyAT1yPYKnNPX2aYFnJjM0kJ2bgy4phFbqLabEeJOI-5NQOLRzofy8N7gkB3cUFXd-YQ3zLniyfYBcUtm8QuFoOlw1TgwYwshE1laWTMk7u6EvAAg9nFWTEMvH0-gKlEMhM48phxZvWHeUcK5Qtjl77qXURSe0ppAEWPoTD4yO4PLrzmzuXc6EH0Fu-V1aO6wSDC_mls92E-75By-oooLQxBkZtyg==&p=14&fvj=0&vjs=3
34,            Manufacturing Operations Analyst,BOEING,4.0 out of 5 star rating,Sponsored,"
            Consistent in attention to detail and organizational skill set. Boeing Commercial Airplanes is seeking a Mid-Level Manufacturing Operations Analyst to join the…","6,687 reviews",https://www.indeed.com//cmp/Boeing/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Manufacturing+Operations+Analyst&amp;fromjk=6ea536dc51b9761d&amp;jcid=edae4285faf6c2f0,"Everett, WA 98204 (Holly area)",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AlGq2ezw_zbUoQtb1YQBPO9HAJJllUnBIqAdZySIpvmhQj4Amzgmv8vIfW85wz64d4-oTjM2nThQNGC8tCmtphKRE655DeQKvwnRmDL-LhgpOWDEX48KRWCXyzCnPciR38itcH-JhCdD4Mw0Qv4i8JfSqsX0vKgX0NP4rH4tBL9d3ak03nUNASoeJeL1HoSUCKJUbm7XqnDgZZhfKmzCEQtAPYJx5CvGHhUpk35txYGq5AUjhZZXr-RYk5aKNx9keWwhHtnmD1eatR3b4N8ttedssj9I74FOuG1KktJIjpweU_hQP2l61BeRROiBhXy9JDyEeWVX2_1CcUfq_1TIKyLEWUWIiuDIoksekpKZCf3-92scTM34IkaKXJ3dFEcDFQR3NJheySinPn0Z87ZjsOPQ6YOBfNWbh3MikR6ZqfzOd-SU8kAQcwU_D99YhoIDwBjIYQLQeGGA-TxOw1ca9XLq3PRaYVXHla4758zO8m1pJcBYaS8dRMm0q-bKxgMvwRKvUQS9PAuFODDzZ2pg3nXz8N5Ps9bYGn0F_MPmQgxgBOR2Id4ouATBFGRUWHdw9oJ9GfX0QgljhcYRe8cL7nVWwRonvs5lPPtHZy9qkKiY0lKO0SqVNEt1Eb48gTDAA=&p=0&fvj=0&vjs=3
35,            Business Intelligence Analyst 1,eXcell,3.9 out of 5 star rating,Sponsored,"
            The Business Intelligence (BI) Analyst role identifies business intelligence, reporting, and data analysis needs. Entry level-2 years of experience.",49 reviews,https://www.indeed.com//cmp/Excell/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Business+Intelligence+Analyst+1&amp;fromjk=cf8f9978505ce691&amp;jcid=00347ecfd5bc04ed,"Bellevue, WA 98004 (Downtown area)",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BTOZiIoHZD3kQqAsWFmbRNEV7B3R4z1vODUbkjvly5byZVy9ZKKCWltObTC4evuXnjNJ7sNQCFoF2QHVJWQw3v3TX7bNW0Aklrpt33PtXjDnz96Yd_xRd4rlhFr8qDgPp9Kgt1wTG8xETG7yP5NeOYDdwVNCIwkn6woRBcqL3NVqRZJZQKdX9mWxSiW8oYYIaGG7S_tfbSnt20msUI03gqd4XvXYLT-sOxdCJ9yNQGInCjRqEGAdqKrRxtOJ9RclHSZyoCyeCpqzphAKmqX-3dbNPFSXqNzsD8I9_g4O27FRVmJ1ZK92FaV3l8IGs_pRPsiK-hj48dgb7DM1Ig79hr-Q5QWb9bPwP-pwgc4PXMgN5_T71tB9FxjMpkF64IUcwNCvgDjEa9lR6HISqA_68TWU5stK1jRO7PjppQ16YLDc7-oOLqTEzdnopZauV04odJ0Y47l6pgqD0EZeKzblhc7Q13HxYbsJgzx6WJg1jj1ItXMG3ze68ORr2ucJZQ1kt9scaA69tDLEYZpbbkWQZpd9TlbvQ_7OFmWjF-5KKXeD6ehttG0HuUOeDhsCvIAHZDflkLGZJlq_YJVuguAAHUDlm70IXrBpK-jadI6elmNMrDqAY-SusbveTIzqoKNcG4806Z_ZALg8s0So_kDeTsc_-iYcEniB4=&p=1&fvj=0&vjs=3
36,Data Analyst,Yapta,NULL,5 days ago,"
            You will engage with stakeholders and collaborate closely with data scientists, data engineers and other data analysts within the Data team.",NULL,NULL,NULL,https://www.indeed.com/rc/clk?jk=1da199fbfd9bc63f&fccid=77e5310da0f50c20&vjs=3
37,Data Analyst,CEDENT,NULL,20 days ago,"
            Campaign Data Analysis and reporting. Knowledge of Big Data pipelines/Data Engineering. Create/Maintain and Enhance Big Data Pipeline.",NULL,NULL,NULL,https://www.indeed.com/rc/clk?jk=877f3eda4145f09d&fccid=2ecf4575019bf07a&vjs=3
38,Data Analyst,Washington Federal,3.2 out of 5 star rating,save job - more...,"
            Washington Federal Bank is looking for a Data Analyst to turn data into information, information into insight and insight into business decisions.",123 reviews,https://www.indeed.com//cmp/Washington-Federal/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Data+Analyst&amp;fromjk=5965b1661787473d&amp;jcid=7aa0b119c73ee7e6,NULL,https://www.indeed.com/rc/clk?jk=5965b1661787473d&fccid=7aa0b119c73ee7e6&vjs=3
39,Data Analyst,Highspot,NULL,29 days ago,"
Data Quality - Maintain excellent data hygiene and accurate usage of schemas in reporting. In this role as Data Analyst, you will support the GTM Leadership…",NULL,NULL,NULL,https://www.indeed.com/rc/clk?jk=2cef6ea1770ce479&fccid=fecd220976785cb1&vjs=3
40,Data analyst with six sigma,Vingstech,NULL,6 days ago,"
Data Analyst w/Six Sigma certification*. Extensive experience in data analysis – can perform trend analysis, data profiling, categorization, regression and…",NULL,NULL,NULL,https://www.indeed.com/company/Vingstech/jobs/Data-Analyst-Six-Sigma-57abf37795c73632?fccid=cb54980b77961af9&vjs=3
41,            Retail Data Analyst,Tilray,3.1 out of 5 star rating,save job - more...,"
            Retail Data Analyst, Seattle, WA. The Data Analyst will be responsible for collecting, reporting & analyzing key performance measures across the retail…",31 reviews,https://www.indeed.com//cmp/Tilray/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Retail+Data+Analyst&amp;fromjk=4e2623e0a288b837&amp;jcid=a9c19c76cfdfb4f6,NULL,https://www.indeed.com/rc/clk?jk=4e2623e0a288b837&fccid=e3eb5bb6865c3351&vjs=3
42,            Junior Data Analyst,Brilliant Infotech Inc.,NULL,save job - more...,"
Data Analyst, Power BI, SQL, Excel (Pivot, Vlookup, Hlookup). 3 years of experience in Data Analysis*. Need to be EX-employer to Microsoft.",NULL,NULL,NULL,https://www.indeed.com/company/Brilliant-Infotech-Inc./jobs/Junior-Data-Analyst-03a4c53109412a8f?fccid=f7e3a741e5126bf9&vjs=3
43,            HIM Data Integrity Analyst - Auburn,Multicare Health System,3.6 out of 5 star rating,7 days ago,"
            The HIM Data Integrity Analyst is responsible for ensuring efficient and effective resolution of documentation errors in the medical record.",255 reviews,https://www.indeed.com//cmp/Multicare-Health-System/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=HIM+Data+Integrity+Analyst+-+Auburn&amp;fromjk=5caf76fb5cb94bfc&amp;jcid=26ee6e42d73a12ff,NULL,https://www.indeed.com/rc/clk?jk=5caf76fb5cb94bfc&fccid=26ee6e42d73a12ff&vjs=3
44,Data Applied Scientist,Biblioso,NULL,5 days ago,"
            2+ years working in any insights/analytics industry (including data science,analytics, business intelligence, games analytics).",NULL,NULL,NULL,https://www.indeed.com/company/Biblioso/jobs/Data-Applied-Scientist-f4c9c7e0d17fefa9?fccid=ca61a82c3bd3756e&vjs=3
45,            Board Certified Behavior Analyst (BCBA / BCaBA) - Great Pay!,Positive Behavior Supports Corporation (PBS),3.0 out of 5 star rating,Sponsored,"
            Professional Advancements as Lead Analyst. Custom Data Collection and Graphing. Board Certified Behavior Analyst or BCaBA (Required).",23 reviews,https://www.indeed.com//cmp/Positive-Behavior-Supports-Corporation-(pbs)/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Board+Certified+Behavior+Analyst+%28BCBA+%5C%2F+BCaBA%29+-+Great+Pay%21&amp;fromjk=51a6fee40e66c178&amp;jcid=514f9ca96f71af2d,"Seattle, WA",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A8g3s1LXNhhn9AE6qjYtdqge2vSxrEjfs82HN4qs_8EwOegIwM8l3Fi44HdK6nQ3QUgRLKDSXaCPTL6tvYcOdvR-vSZuqaiVCSq8V6JU07v_WtPALKOGsISD4bYgvDtuDOkoc2MhtwCHxlKaQpF1QtDvct8lUUriNlcgJrAiGDIidi7BBMKFID5qwXHJlnTr2AQWenkK3gx6k-CI_H3yn_0gZj4PjOIASq1vj32VXH1Tewel8UG4ZUh-U1gAl1BCaC0P3WpvsAdlKABtCZpQsdj6twW1daU2EIdatd2PzVXpFe6KPLXcbtHgDgrw_fYlRmqkXw2D-34WQHo8PwPqOIPtTW07jRAXoDhTGKXHcf8y_xka5Z5xNqJy8c1CM_24pjFqhvIC-aIaOQ_AhLtY5dQNLLqn7oeiVIT1c7ERJ1Oyl548ZtRbWTiFMBDXsd1V3DfqjR7qjKYeCeZ9JGm9KlZpRc8xcg9F25Wat6oh82P4Ce-WUr8V4n&p=11&fvj=1&vjs=3
46,Data Analyst,Indeed Prime,NULL,Sponsored,"
            Indeed Prime is a free service that connects qualified job-seekers (that's you) with top companies hiring tech roles.",NULL,NULL,"Seattle, WA",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DhVAxkc_TxySVbUOs6bxWYWOfhmDTNcVTjFFBAY1FXZ9fPQPBH5rmPMvTA7rrKbYDLTmLTWpWm8g_NzvTL0EVIuL-FzDJYurZAj9nlBJEC33E4k3a8kjC_Y2r0tmRvpHwgmklilnZB1i_o3fmNnvjYltGEhy10MMH6jfoNvpwZLgc9rmNblAMLawZcOQdO1hvZsvVfvPR90RB7ckrbNHl6yS6fb_qV8mTQkHabpV8tL8IBrd6HZze0RnnLxntC_rmqbm5yVziiDkDzJ8yaF5L5GXc-ao6Z3mW0o9kDoF_153PgD9lZL8rVFjckVfnzgscwHF-U51wcKzl9mdOGeupvzoBlhzkPW7WrVLhzlR25CXJwVinc9kO2RZBN_Xw3e1tC8C_lgfBRXFG_U2eVFUeQbejjgIzcGzNatAXxArXcPGBvcWwZWr-mg7yt8SipNBgVX5re1MEdsOBNcqfcptF4SwLPbaS9FP1n5gWKsrToqogtSplWJB9Pwyp0VPpiG9MXtl8WunLLtfL8fAfJUsDuIpSfTdUgGPeZbKwIYNEt3uzGhZV9oi3z&p=12&fvj=1&vjs=3
47,"            Business Analyst, Data Strategy and Reporting",Liberty Mutual Insurance,3.6 out of 5 star rating,Sponsored by Liberty Mutual,"
            Minimum of 3 to 5 years or more of relevant work experience. Experience with databases and the ability to manipulate and query large data sets required.","3,562 reviews",https://www.indeed.com//cmp/Liberty-Mutual/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Business+Analyst%2C+Data+Strategy+and+Reporting&amp;fromjk=c72c5dff75d26ff7&amp;jcid=f33a9750898d12d4,"Seattle, WA 98101 (Downtown area)",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D19kSVUiNzG2UWy1lRGehFMusHrHGUl8ru40ax50wmt70adJ5mjPT4xW75YB97Ri-8lOB3BvV3jFQ7Mn8TranDgY56kqg7PFw1Iuux12ljCTQ2uvMtXVU4otUFIXuoHFdrm1cqOKxU9R01xhsIzHOWsSdOq9MU7baaKlVz2aouj_8mfJsFueA8JuMuUjSc3f7ou33-RI25xPi8eyZl07mcH3MKMMYTL24ISUK1ahrOduAaVvsKjtvlXOi2FtDbSvUIT7FKoe9fISNneB0_616Q3cB1gqK-Vyc9XSGo97jpSnBf9vUe2lB8bel5T1biRhAqkDZpD4GQv136oLMONpOdSog5xGWWR5acGY4uEF-6dmAkKnz_j_XaTV2WLv6tIsMvPZdhRN0Whc09qiXDKYwVXIZ8olatolHlr0SZ1QqAqiyXmO2PWSAywVi2YAz0NJpZoEJzOzq5ba87izAhZLjppKNz4fAxbYmgTeL9MvfDl_b795SJJsVO--O4ALmUTErYvjO6XSTWV90LK_a2v0ov6ZETQ5I22dRX4Mz-BjPZqkqhVEfCZ_LJbi2cMboxcpunh72-hxMeE3a29nRFHLMunvVUiydYnONnTodOWPTn7PI6n8J3oda89iWjctm1U-7ZL_9nbH3qBrft-ZtkXvDXdUDi8Hg2qJ7mHM3pWnV2MQ6wRjGS4QCMLM_3HCOHqaf6p4DQnpBAcxdVO06gjneL8BORwcKiMI-E_a6XV3XfxO5Hz6ShtX4_ECIs8jcFdnvUIKGWnG17noUGMaSk2bJ8hsNLcstmdvNTC69uMPq71on25UYfkUSp3RsdFZcS2qLOlAEzIE_3zA==&p=13&fvj=0&vjs=3
48,            Customer Data Analyst/Research Panel Manager,User Research International,NULL,Sponsored,"
            As a Customer Data Analyst / Research Panel Manager, you will: User Research International is looking for a motivated Customer Data Analyst / Research Panel…",NULL,NULL,"Redmond, WA 98052",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AweOlKeR5majOwBUc62QE-iHKYyuZTGClssDbookw1-5i11GmGH17OqLfH6FwjeE8AfeaLbTvkPV9PjtGsMW06mwYzJFq2_zix6ENhFjBm3d8Y9hrKAdkX-q1OCPqUy7P9__upnCWxuQqeV2c5G-ZcIKJLtb8Jtw3olGwKFb5hLuLBcnMv1yhztQaBMewLFYtBwB3cjkNFNPbgWbvj3kZnsgziEVtturN4bmKB3A_IYFp0XUJjhzaNEr1Nbowga0EMJZpUwHEq70gQIvG-E-AAY6G5RNxuYex-pbxon3yJ9-cPtAFL9TbL7Jxp1NGj2vU25JcGeKokoQg5ohRYpVwCULLtnidQUcbARppOgyP9W0HnzAzFRpZh-jpfYsmRJk26PZ2jfE5uFpmXznGYS29rzfUTKh8U3P7cdwf0PAEmv-SnQrTX78HgRFEYoAaiBexO2NX0y_H1tsc_54dPfm39&p=0&fvj=1&vjs=3
49,Data Analyst,Indeed Prime,NULL,Sponsored,"
            Indeed Prime is a free service that connects qualified job-seekers (that's you) with top companies hiring tech roles.",NULL,NULL,"Seattle, WA",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DhVAxkc_TxySVbUOs6bxWYWOfhmDTNcVTjFFBAY1FXZ9fPQPBH5rmPMvTA7rrKbYDLTmLTWpWm8g_NzvTL0EVIuL-FzDJYurZAj9nlBJEC33E4k3a8kjC_Y2r0tmRvpHwgmklilnZB1i_o3fmNnvjYuCJ2bzmozrCZfNavd3Ga0WFKEe7rogGP5FkOsj6ce7NghvcWbsEItSK9Wrra-CRvidknfJL_jHCbRslyOHy8avjZoGl9BGMDhwICV5YTp0Kff84R3R3ebdAA9Abf8XwHMtqE96NUQAB0vLfn60xDazQWjIK1yRYVu7E682uSCh08I05bSO1Pyu4BMA5m_6eTkhhLQIFpCDizm9erp_5PpqwfnLKly4dmWkeUMvnfLdXOT7t5SkL3ACidfXiiOAuriqiiuK6KhUggxn0dUaXx9FuAIDQGX-QYH116beaoJpwFCSzNpl3ndPdriOcVSsk0YlrxKhl5y9YiOdlxfbq5dRbYhBmtiOo51017SlBdV-Dy4TGHhXdFZlys2SlCF1RSNNadCpgLqC7g43jH_QWWOEGyTTbNvowd&p=1&fvj=1&vjs=3
50,            Contract Investigations Analyst,Bungie,4.0 out of 5 star rating,20 days ago,"
            Experience with data visualization packages (such as Tableau). Experience with big data packages (Hadoop, Google Cloud Platform, etc.).",3 reviews,https://www.indeed.com//cmp/Bungie/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Contract+Investigations+Analyst&amp;fromjk=35c64b8b33c5f113&amp;jcid=331b10539f367b38,NULL,https://www.indeed.com/rc/clk?jk=35c64b8b33c5f113&fccid=331b10539f367b38&vjs=3
51,Data Analyst,Compass,3.8 out of 5 star rating,save job - more...,"
            Compass is expanding in technology and geographic reach and looking for a Data Analyst. Explore our data through user segmentation, cohort analysis, funnels,…",958 reviews,https://www.indeed.com//cmp/Compass/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Data+Analyst&amp;fromjk=34e422877d1cd6ee&amp;jcid=90b343b030a5eabf,NULL,https://www.indeed.com/rc/clk?jk=34e422877d1cd6ee&fccid=90b343b030a5eabf&vjs=3
52,            Marketing Data Analyst,Rational,4.4 out of 5 star rating,4 days ago,"
            Turn the data into a story detailing the larger impact from the data. We are currently looking for a Marketing Data Analyst to join our team of Campaign and…",8 reviews,https://www.indeed.com//cmp/Rational/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Marketing+Data+Analyst&amp;fromjk=f014a3217ad3b703&amp;jcid=78e7d012f4b1490a,NULL,https://www.indeed.com/rc/clk?jk=f014a3217ad3b703&fccid=78e7d012f4b1490a&vjs=3
53,            Jr. Data Analyst,iconvergence,NULL,20 days ago,"
            Having worked on data platforms like Cosmos along with SCOPE scripting experience is a plus. 2-3+ years of problem solving using .Net, C#, SQL, PowerShell and…",NULL,NULL,NULL,https://www.indeed.com/company/iConvergenceSolutions/jobs/Junior-Data-Analyst-1ace92ffd8465703?fccid=8048f09ea2d1f72f&vjs=3
54,Data Science Analyst,Adobe,4.3 out of 5 star rating,6 days ago,"
            Partner with data engineers to optimize scheduled jobs for regular reporting and build custom data sets for tailored needs. What You'll Need to Succeed:",587 reviews,https://www.indeed.com//cmp/Adobe/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Data+Science+Analyst&amp;fromjk=2ad8e483153a3add&amp;jcid=f89deb5a97c7738a,NULL,https://www.indeed.com/rc/clk?jk=2ad8e483153a3add&fccid=f89deb5a97c7738a&vjs=3
55,Data Analyst - Insights,"iSpot.tv, Inc.",NULL,save job - more...,"
            The leader in real-time TV ad data and analytics is currently seeking an Data Insights Analyst who will lead the delivery of analytics insights to iSpot…",NULL,NULL,NULL,https://www.indeed.com/rc/clk?jk=a3afad0cbdc5b078&fccid=13d7d7c1ce07347e&vjs=3
56,"            Product Analyst, Data Science",Google,4.3 out of 5 star rating,save job - more...,"
            Statistics, Computer Science, Engineering, Mathematics, Data Sciences. Conduct data analysis to make business recommendations (e.g.","3,121 reviews",https://www.indeed.com//cmp/Google/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Product+Analyst%2C+Data+Science&amp;fromjk=6480131e1b0eedb3&amp;jcid=a5b4499d9e91a5c6,NULL,https://www.indeed.com/rc/clk?jk=6480131e1b0eedb3&fccid=a5b4499d9e91a5c6&vjs=3
57,Data Analyst,AdColony GmbH,NULL,21 days ago,"
            0-1 year experience as a data analyst (internships count!). We are looking for a Data Analyst who can develop tools that presents data in a useful format for…",NULL,NULL,NULL,https://www.indeed.com/rc/clk?jk=1f745324193c3c78&fccid=09a5fef8aec8adb0&vjs=3
58,Data Analyst,Course5 Intelligence,NULL,save job - more...,"
            The Data Analyst position is a critical role and will be focused on supporting one of Course5 Intelligence's key technology vertical clients.",NULL,NULL,NULL,https://www.indeed.com/rc/clk?jk=3dc27abad99e5169&fccid=f0245bd51fee7608&vjs=3
59,            Advertising Research Analyst,Comcast,3.7 out of 5 star rating,23 hours ago,"
            Assists Analysts in developing research skills. And/or syndicated data (Scarborough, Experian, Polk, Kantar, etc.). Some travel required to sales offices.","14,001 reviews",https://www.indeed.com//cmp/Comcast/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Advertising+Research+Analyst&amp;fromjk=5a1fe3dc65be3360&amp;jcid=ea25315ee9da22e5,NULL,https://www.indeed.com/rc/clk?jk=5a1fe3dc65be3360&fccid=ea25315ee9da22e5&vjs=3
60,            Board Certified Behavior Analyst (BCBA / BCaBA) - Great Pay!,Positive Behavior Supports Corporation (PBS),3.0 out of 5 star rating,Sponsored,"
            Professional Advancements as Lead Analyst. Custom Data Collection and Graphing. Board Certified Behavior Analyst or BCaBA (Required).",23 reviews,https://www.indeed.com//cmp/Positive-Behavior-Supports-Corporation-(pbs)/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Board+Certified+Behavior+Analyst+%28BCBA+%5C%2F+BCaBA%29+-+Great+Pay%21&amp;fromjk=51a6fee40e66c178&amp;jcid=514f9ca96f71af2d,"Seattle, WA",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A8g3s1LXNhhn9AE6qjYtdqge2vSxrEjfs82HN4qs_8EwOegIwM8l3Fi44HdK6nQ3QUgRLKDSXaCPTL6tvYcOdvR-vSZuqaiVCSq8V6JU07v_WtPALKOGsISD4bYgvDtuDOkoc2MhtwCHxlKaQpF1QtoFNkFZTgbChmnVhd0teMk9MjaV1TIvZ3PiMUvnCeyN0PVDR4qZ8xY1IQRszmk_O3MlSzwyBfrRhsNcMAXTMOUVWVXTCKQStv9GHwy2qJg8nZyHgQ_RXkiz9KM5FmKp0ROb7DlIIQhkvXNW9MrD5u571dlFQsHfMpntJB1qOLhXQqatlBXaimLS2KUo5MGIdCupzb5gMBvYM1L7JmxcEa2hS6WW5Irjt1xfJWS6JyS4xOUQdBUvy6Ad6pw1CEmGQD87jW2lzXwySAouGHAL8SocPFdU8A2slaiyXhXOjhq-JxrlRfOHGkgWTUcv9Y_VvUx6TXx_3W-pbT9_FeNbaz-1Ss-lChpSmL&p=12&fvj=1&vjs=3
61,            Behavior Technician,NBA,NULL,Sponsored,"
            Free supervision for individuals pursuing certification from the Behavior Analyst Certification Board (BCBA/BCaBA/RBT). High school diploma or equivalent.",NULL,NULL,"Bellevue, WA 98004 (Downtown area)",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B4bKgl0pH0FLdCTgxNmH8Z7goHd8Fls4AB8xXXBy5JikKG2LIeOyb3rXRNmCA4cQ0y2ZepfD6285ptMalSvyp3EllvGFj4j57jRft1tRiNP_-E94qud7d-yY4BMxAo0mZNOG_VYXmJn9YkNkM1eRu2AwHYxqtefczNyxXNYZW8oaGjkFEroVFDAIfcx020gSi64U_h_mPOMW4P8WkzP2vjKtYAejI2AP5VO8BBOPajRgFtfHB-MZIqx8kraWYrh5-ujWqaPen2bf5HeGZWix1yKWyD_At8rwX-IXzmU84W5HIVjE-F8InqHHz6HF4zRP6G-T4yv4QrDNds1r9ZfcLNz7IZF0rPjMbwPGFTCLa_6nTICQf6kVuBN3vvo5BCMDWgYWb-Rp7uEY7jDOoZK5uoRZhwTMy6aPJoFhCT-SP043cv7bNG0lxsdXtfD8nDcZI=&p=13&fvj=1&vjs=3
